html_url,stargazers_count,language,topics,description,loc,source_files,model_files,data_files,type_yorick,relation_yorick,type_henriette,relation_henriette,agreement 39%,type agreement: 56%,type decision,review,relation agreement: 71%,relation decision,review,Comments,,,final type,final relation,,System Type,,,,Relation to ML,,
https://github.com/nnsvs/nnsvs,621,Python,deep-learning|dnn|kiritan|python|pytorch|singing-synthesis|singing-voice|singing-voice-synthesis,Neural network-based singing voice synthesis library for research,18512,198,1,24,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/facebookresearch/denoised_mdp,124,Python,,"Open source code for paper ""Denoised MDPs: Learning World Models Better Than the World Itself"" ",7621,69,0,23,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/tianrun-chen/SAM-Adapter-PyTorch,626,Python,,Adapting Meta AI's Segment Anything to Downstream Tasks with Adapters and Prompts,5858,82,0,2,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/mage-ai/mage-ai,5738,Python,artificial-intelligence|data|data-engineering|data-integration|data-pipelines|data-science|dbt|elt|etl|machine-learning|orchestration|pipeline|pipelines|python|reverse-etl|spark|sql|transformation,"������������ The modern replacement for Airflow. Build, run, and manage data pipelines for integrating and transforming data.",131196,2585,0,433,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/quarkfin/qf-lib,387,Python,backtesting|backtesting-frameworks|backtesting-trading-strategies|finance|investment-analysis|python|quant|quantitative-finance|trading|trading-simulator|trading-strategies,"Modular Python library that provides an advanced event driven backtester and a set of high quality tools for quantitative finance. Integrated with various data vendors and brokers, supports Crypto, Stocks and Futures.",34497,698,0,37,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/NVlabs/CALM,441,Python,,,9543,73,2,8,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/tusen-ai/Anchor3DLane,100,Python,3d-lane-detection|lane-detection,Official PyTorch implementation for paper`Anchor3DLane: Learning to Regress 3D Anchors for Monocular 3D Lane Detection' accepted by CVPR 2023,31145,266,0,16,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/LeBron-Jian/DeepLearningNote,207,Python,,this is all of my code and data with my deep learning note,7226,122,0,76,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/Nioolek/PPYOLOE_pytorch,160,Python,,"An unofficial implementation of Pytorch version PP-YOLOE,based on  Megvii YOLOX training code.",9997,119,0,12,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/MSiam/TFSegmentation,593,Python,,RTSeg: Real-time Semantic Segmentation Comparative Study ,20975,105,0,7,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/CrayLabs/SmartSim,186,Python,hpc|machine-learning|simulation|workflow,SmartSim Infrastructure Library. ,18361,224,0,33,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/NVlabs/UMR,222,Python,,Self-supervised Single-view 3D Reconstruction,7711,87,3,13,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/CellProfiler/CellProfiler-Analyst,139,Python,cellprofiler|cellprofiler-analyst|image-analysis|machine-learning,"Open-source software for exploring and analyzing large, high-dimensional image-derived data. ",20464,90,0,106,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/neuralhydrology/neuralhydrology,249,Python,,Python library to train neural networks with a strong focus on hydrological applications.,6555,77,0,39,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/autonomousvision/occupancy_flow,202,Python,," This repository contains the code for the ICCV 2019 paper ""Occupancy Flow - 4D Reconstruction by Learning Particle Dynamics""",15512,103,0,3,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/ShishirPatil/gorilla,8445,Python,api|api-documentation|chatgpt|claude-api|gpt-4-api|llm|openai-api|openai-functions,Gorilla: An API store for LLMs,114972,45,0,22,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/Fannovel16/comfyui_controlnet_aux,263,Python,,,110509,935,0,20,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/textflint/textflint,619,Python,adversarial-samples|attack|data-augmentation|model-robustness|robustness-analysis|subpopulation|text-augmentation|text-transformations|transformation,Unified Multilingual Robustness Evaluation Toolkit for Natural Language Processing,23136,444,0,8,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/Algolzw/daclip-uir,329,Python,deep-learning|diffusion-models|face-inpainting|image-deblurring|image-dehazing|image-denoising|image-deraining|image-desnowing|image-restoration|jpeg-artifacts-removal|low-level-vision|low-light-image-enhancement|prompt|pytorch|shadow-removal|vision-language,"PyTorch implementation of the paper ""Controlling Vision-Language Models for Universal Image Restoration"". Currently aiming for *academic research* ������������",12316,93,0,254,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/nlp-uoregon/trankit,692,Python,adapters|artificial-intelligence|deeplearning|dependency-parsing|language-model|lemmatization|machine-learning|morphological-tagging|multilingual|natural-language-processing|nlp|part-of-speech-tagging|pytorch|sentence-segmentation|tokenization|universal-dependencies|xlm-roberta,Trankit is a Light-Weight Transformer-based Python Toolkit for Multilingual Natural Language Processing,40892,191,0,279,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/Ericonaldo/ILSwiss,141,Python,,"ILSwiss is an Easy-to-run Imitation Learning (IL, or Learning from Demonstration, LfD) and also Reinforcement Learning (RL) framework (template) in PyTorch.",12468,126,0,31,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/nerfstudio-project/nerfstudio,6919,Python,3d|3d-graphics|3d-reconstruction|computer-vision|deep-learning|machine-learning|nerf|photogrammetry|pytorch,A collaboration friendly studio for NeRFs,20663,230,0,72,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/megvii-research/OccDepth,228,Python,camera-based|occupancy|semantic-scene-completion|stereo-camera,Maybe the first academic open work on stereo 3D SSC method with vision-only input.,6509,58,0,7,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/JerBouma/FinanceToolkit,1780,Python,analysis|commodities|cryptocurrencies|equities|etfs|factor-analysis|finance|financial-analysis|financial-statements|fundamental|fundamental-analysis|fundamentals|market-data|openbb|performance-analysis|risk-management|sector-analysis|stock-data|technical-analysis|toolkit,Transparent and Efficient Financial Analysis,11790,71,0,475,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/stratosphereips/Manati,107,Python,,A web-based tool to assist the work of the intuitive threat analysts.,5053,192,0,43,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/OpenBMB/BMTools,2708,Python,,"Tool Learning for Big Models, Open-Source Solutions of ChatGPT-Plugins",7593,171,0,16,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/lululxvi/deepxde,1950,Python,deep-learning|deeponet|jax|multi-fidelity-data|neural-network|operator|paddle|pde|physics-informed-learning|pinn|pytorch|scientific-machine-learning|tensorflow,A library for scientific machine learning and physics-informed learning,11127,162,0,7,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/CompVis/geometry-free-view-synthesis,348,Python,novel-view-synthesis|transformers,Is a geometric model required to synthesize novel views from a single image?,5047,37,0,14,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/XiaohangZhan/deocclusion,757,Python,,Code for our CVPR 2020 work.,6500,99,0,45,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/cyanrain7/TRPO-in-MARL,150,Python,,,5712,44,0,9,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/google-research/tensor2robot,500,Python,,Distributed machine learning infrastructure for large-scale robotics research,15936,140,1,1,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/lightas/ICCV19_Pose_Guided_Occluded_Person_ReID,136,Python,,"This is the pytorch implementation and dataset of the ICCV2019 paper ""Pose-Guided Feature Alignment for Occluded Person Re-identification""",6827,72,0,25,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/kaanaksit/odak,132,Python,cluster-computing|color|computational-display|computational-imaging|computational-optics|computer-generated-holography|computer-graphics|deep-learning|holography|jones-calculus|lensless|machine-learning|numpy|odak|optics|perception|python|pytorch|raytracing|wave-optics,":microscope: Scientific computing library for optics :telescope:, computer graphics :computer: and visual perception :eyes:",5983,110,0,10,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/Song-Jingyu/PointPainting,200,Python,kitti-dataset|lidar|mmsegmentation|openpcdet|pointcloud|pointpainting,"This repository is an open-source PointPainting package which is easy to understand, deploy and run!",29476,686,0,53,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/okfn-brasil/serenata-de-amor,4485,Python,artificial-intelligence|civic-tech|data-science|machine-learning|open-data|politics,������������ Artificial Intelligence for social control of public administration  |  ** Este reposit������rio n������o recebe atualiza������������es frequentes **,8516,195,0,52,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/dut-media-lab/BOML,179,Python,bilevel-optimization|few-shot-learning|hyperparameter-optimization|meta-learning, Bilevel Optimization Library in Python for Multi-Task and Meta Learning,5264,60,0,32498,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/automl/Auto-PyTorch,2157,Python,automl|deep-learning|pytorch|tabular-data,Automatic architecture search and hyperparameter optimization for PyTorch,39417,363,0,21,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/comfyanonymous/ComfyUI,14185,Python,stable-diffusion,The most powerful and modular stable diffusion GUI with a graph/nodes interface.,24404,152,0,19,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/diStyApps/VisionCrafter,121,Python,ai|animatediff|animation|artificial-intelligence|audiocraft|dreambooth|gif-animation|gif-creator|lora|mp4|musicgen|stable-diffusion|text2music|text2video|tool|video,Craft your visions,8039,71,0,23,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/adriansahlman/stylegan2_pytorch,161,Python,,A Pytorch implementation of StyleGAN2,5467,18,0,2,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/jdb78/pytorch-forecasting,3276,Python,ai|artifical-intelligense|data-science|deep-learning|forecasting|gpu|machine-learning|neural-networks|pandas|python|pytorch|pytorch-lightning|temporal|timeseries|timeseries-forecasting|uncertainty,Time series forecasting with PyTorch,9145,55,0,2,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/nextgenusfs/funannotate,260,Python,comparative-genomics|gene-models|genome-annotation|ncbi-submission,Eukaryotic Genome Annotation Pipeline,31595,59,0,5,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/RITCHIEHuang/DeepRL_Algorithms,276,Python,deep-reinforcement-learning|dqn|mujoco|policy-gradient|policygradient|ppo|pytorch-implementation|pytorch-rl|reinforcement|reinforcement-learning-algorithms|soft-actor-critic|td3|tensorflow2|trpo,"DeepRL algorithms implementation easy for understanding and reading with Pytorch and Tensorflow 2(DQN, REINFORCE, VPG, A2C, TRPO, PPO, DDPG, TD3, SAC)",6766,157,0,28,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/delira-dev/delira,220,Python,deep-learning|delira|machine-learning|medical-images|medical-imaging|pytorch|radiology|tensorflow,Lightweight framework for fast prototyping and training deep neural networks with PyTorch and TensorFlow,10286,158,0,6,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/aqlaboratory/openfold,2135,Python,alphafold2|protein-structure|pytorch,"Trainable, memory-efficient, and GPU-friendly PyTorch reproduction of AlphaFold 2",17563,134,0,2,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/pytorch/captum,4227,Python,feature-attribution|feature-importance|interpretability|interpretable-ai|interpretable-ml,Model interpretability and understanding for PyTorch,28570,267,6,41,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/ZGCTroy/LayoutDiffusion,173,Python,,,8541,56,0,6,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/0ssamaak0/DLTA-AI,269,Python,annotation|computer-vision|datasets-preparation|hacktoberfest|pytorch,"Data Labeling, Tracking and Annotation with AI",100540,1264,1,93,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/polyaxon/traceml,486,Python,dask|data-exploration|data-profiling|data-quality|data-quality-checks|data-science|data-visualization|dataframes|dataops|explainable-ai|matplotlib|mlops|pandas|pandas-summary|plotly|pytorch|spark|statistics|tensorflow|tracking,"Engine for ML/Data tracking, visualization, explainability, drift detection, and dashboards for Polyaxon.",13779,87,0,4,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/sajjadium/ctf-archives,454,Python,, CTF Archives: Collection of CTF Challenges.,1095682,19112,101,17196,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/scikit-image/scikit-image,5642,Python,computer-vision|image-processing|python|spec-0|spec-1|spec-4,Image processing in Python,55193,539,0,82,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/hahnyuan/RPTQ4LLM,153,Python,,Reorder-based post-training quantization for large language model,10362,109,0,340,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/SpaceNetChallenge/RoadDetector,196,Python,spacenet-challenges|spacenet-dataset,Winning Solutions from SpaceNet Road Detection and Routing Challenge,15381,161,0,9,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/NetManAIOps/TraceAnomaly,294,Python,,ISSRE'20: Unsupervised Detection of Microservice Trace Anomalies through Service-Level Deep Bayesian Networks,10477,131,0,5,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/bytedance/LargeBatchCTR,142,Python,ctr|deep-learning|recommendation-system,Large batch training of CTR models based on DeepCTR with CowClip.,7388,125,0,48,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/freqtrade/freqtrade,23247,Python,algorithmic-trading|bitcoin|cryptocurrencies|cryptocurrency|freqtrade|python|telegram-bot|trade|trading-bot,"Free, open source crypto trading bot",68442,396,3,51,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/PharMolix/OpenBioMed,460,Python,,,13023,126,0,58,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/cuiziteng/ICCV_MAET,108,Python,deep-learning|iccv2021|low-light-enhance|low-light-image|low-light-image-enhancement|low-light-vision|object-detection|pytorch|self-supervised-learning,[ICCV 2021] Multitask AET with Orthogonal Tangent Regularity for Dark Object Detection. A self-supervised learning way for low-light image object detection.,38227,340,0,15,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/ennauata/houseganpp,157,Python,,,10978,69,1,9,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/DeepPavlovAdmin/convai,391,Python,,,53694,582,0,237,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/wangxiyang2022/DeepFusionMOT,157,Python,,"Code for RA-L journal and IROS 2022 paper ""DeepFusionMOT: A 3D Multi-Object Tracking Framework Based on  Camera-LiDAR Fusion with Deep Association"".",6020,69,0,240,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/PaddlePaddle/PLSC,138,Python,arcface|cait|convmae|cosface|data-parallel|deit|distributed-training|face-recognition|facevit|hight-speed|large-scale|mae|moco-v3|model-parallel|paddle|paddlepaddle|partial-fc|resnet|swin-transformer|vit,"Paddle Large Scale Classification Tools���������������������������supports ArcFace, CosFace, PartialFC, Data Parallel + Model Parallel. Model includes ResNet, ViT, Swin, DeiT, CaiT, FaceViT, MoCo, MAE, ConvMAE",17120,193,0,2,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/lujiazho/SegDrawer,230,Python,,"Simple static web-based mask drawer, supporting semantic segmentation with interactive Segment Anything Model (SAM) and video segmentation with XMem.",8061,109,0,8,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/SurrealAI/surreal,478,Python,,Open-Source Distributed Reinforcement Learning Framework by Stanford Vision and Learning Lab,9101,108,0,14,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/NLPatVCU/medaCy,406,Python,clinical-text-processing|information-extraction|machine-learning|medical-natural-language-processing|medical-text-mining|metamap|natural-language-processing|spacy,:hospital: Medical Text Mining and Information Extraction with spaCy,7153,118,0,9,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/nihaomiao/CVPR23_LFDM,330,Python,cvpr2023|diffusion-models|image-animation|image-to-video|latent-diffusion|optical-flow|video-generation|video-prediction,"The pytorch implementation of our CVPR 2023 paper ""Conditional Image-to-Video Generation with Latent Flow Diffusion Models""",9166,53,0,6,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/HJ-harry/MCG_diffusion,160,Python,,"Official PyTorch implementation of the NeurIPS 2022 paper ""Improving Diffusion Models for Inverse Problems using Manifold Constraints (https://arxiv.org/abs/2206.00941)""",7921,53,0,4,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/plasticityai/magnitude,1607,Python,embeddings|fast|fasttext|gensim|glove|machine-learning|machine-learning-library|memory-efficient|natural-language-processing|nlp|python|vectors|word-embeddings|word2vec,"A fast, efficient universal vector embedding utility package.",187441,609,0,91,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/manujosephv/pytorch_tabular,1053,Python,deep-learning|hacktoberfest|machine-learning|pytorch|pytorch-lightning|tabular-data,A standard framework for modelling Deep Learning Models for tabular data,8588,102,0,34,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/secretflow/secretflow,1800,Python,data-analysis|differential-privacy|federated-learning|homomorphic-encryption|machine-learning|privacy-preserving|private-set-intersection|secure-multiparty-computation|split-learning|trusted-execution-environment,A unified framework for privacy-preserving data analysis and machine learning,62111,737,5,108,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/RosettaCommons/RFDesign,203,Python,,Protein hallucination and inpainting with RoseTTAFold,23049,184,0,53,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/DataDog/integrations-core,814,Python,datadog|datadog-agent|dd|integrations,Core integrations of the Datadog Agent,308105,4269,1,2095,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/ZX-Yin/ms-nerf,157,Python,,Multi-Space Neural Radiance Fields(CVPR 2023),5440,49,0,1,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/IBM/transition-amr-parser,212,Python,abstract-meaning-representation|amr|amr-graphs|amr-parser|amr-parsing|machine-learning|nlp|semantic-parsing,SoTA Abstract Meaning Representation (AMR) parsing with word-node alignments in Pytorch. Includes checkpoints and other tools such as statistical significance Smatch.,43329,252,0,0,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/google-research/t5x,2136,Python,,,25036,136,0,3,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/choderalab/espaloma,170,Python,forcefield-parameterization|graph-learning,Extensible Surrogate Potential of Ab initio Learned and Optimized by Message-passing Algorithm  ������������������������������������https://arxiv.org/abs/20,7657,92,0,8,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/julrog/nn_vis,993,Python,neural-network|neural-networks|opengl|rendering-engine|virtual-reality|visualization|vr,A project for processing neural networks and rendering to gain insights on the architecture and parameters of a model through a decluttered representation.,5957,79,0,12,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/ASKCOS/ASKCOS,168,Python,,Software package for computer aided synthesis planning,17423,392,0,75,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/zhuchen03/gradinit,132,Python,,Learning to Initialize Neural Networks for Stable and Efficient Training,109932,966,0,10,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/YifanXu74/MQ-Det,147,Python,,"Official PyTorch implementation of ""Multi-modal Queried Object Detection in the Wild"" (accepted by NeurIPS 2023)",33628,245,0,3,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/Mikubill/sd-webui-controlnet,13526,Python,,WebUI extension for ControlNet,79934,788,0,40,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/CamDavidsonPilon/lifelines,2189,Python,cox-regression|data-science|maximum-likelihood|python|reliability-analysis|statistics|survival-analysis,Survival analysis in Python,14717,86,0,94,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/SillyTavern/SillyTavern-Extras,293,Python,,Extensions API for SillyTavern.,65186,455,5,72,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/yunshengtian/AutoOED,123,Python,asynchronous|bayesian-optimization|experiment-automation|multi-objective|multi-objective-optimization|open-source-software|optimal-experimental-design|pareto-optimality,AutoOED: Automated Optimal Experimental Design Platform,9012,135,0,86,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/zhoudaquan/rethinking_bottleneck_design,128,Python,,,272498,1967,0,308,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/ecmwf/climetlab,328,Python,,Python package for easy access to weather and climate data,23803,352,0,18,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/uds-lsv/bert-stable-fine-tuning,128,Python,bert|fine-tuning|nlp,"On the Stability of Fine-tuning BERT: Misconceptions, Explanations, and Strong Baselines",53070,253,0,30,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/sconlyshootery/FeatDepth,234,Python,depth-estimation|kitti|odometry|representation-learning|self-supervised-learning,"This is the offical codes for the methods described in the ""Feature-metric Loss for Self-supervised Learning of Depth and Egomotion"".",7492,93,0,39,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/IBM/pytorchpipe,224,Python,,PyTorchPipe (PTP) is a component-oriented framework for rapid prototyping and training of computational pipelines combining vision and language,6924,115,0,7,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
